x,y
976.5,1332.5
956.5,1418.5
846.5,1332.5
560.0,904.0
1235.5,683.5
839.5,1271.5
1359.5,1207.5
1327.5,1267.5
1335.5,1635.5
1363.5,1819.5
1339.5,1859.5
611.5,1651.5
1235.5,1199.5
1383.5,1459.5
1259.5,1723.5
1343.5,1475.5
1083.5,1483.5
1096.0,920.0
1839.5,735.5
1355.5,1295.5
1871.5,1239.5
1835.5,1307.5
1747.5,1683.5
1759.5,1803.5
1735.5,1859.5
1119.5,1639.5
1803.5,1319.5
1843.5,1563.5
1667.5,1723.5
1815.5,1503.5
1535.5,1491.5
456.0,832.0
1199.5,759.5
695.5,1363.5
1267.5,1335.5
1223.5,1407.5
1243.5,1819.5
1255.5,2011.5
1215.5,2063.5
475.5,1727.5
1147.5,1415.5
1279.5,1639.5
1159.5,1883.5
1303.5,1647.5
1019.5,1615.5
1884.0,1164.0
2897.5,959.5
2159.5,1745.5
2963.5,1721.5
2903.5,1787.5
2825.5,2381.5
2843.5,2585.5
2807.5,2651.5
1859.5,2201.5
2795.5,1715.5
2957.5,2129.5
2681.5,2471.5
2921.5,2141.5
2465.5,2051.5
513.0,606.0
884.5,524.5
632.5,839.5
947.5,833.5
917.5,872.5
890.5,1112.5
902.5,1217.5
893.5,1241.5
485.5,1064.5
887.5,866.5
950.5,1001.5
860.5,1133.5
926.5,1010.5
782.5,992.5
1302.0,936.0
2321.5,713.5
1649.5,1403.5
2363.5,1379.5
2309.5,1433.5
2291.5,1949.5
2297.5,2123.5
2231.5,2201.5
1289.5,1787.5
2267.5,1457.5
2327.5,1733.5
2189.5,2039.5
2309.5,1751.5
1907.5,1673.5
1029.0,666.0
1802.5,560.5
1253.5,1094.5
1826.5,1103.5
1757.5,1163.5
1715.5,1580.5
1742.5,1754.5
1715.5,1799.5
956.5,1418.5
1679.5,1112.5
1799.5,1385.5
1625.5,1667.5
1739.5,1394.5
1448.5,1337.5
1228.0,588.0
1943.5,395.5
1487.5,1015.5
2035.5,951.5
1979.5,1007.5
2003.5,1391.5
2067.5,1543.5
2015.5,1607.5
1219.5,1415.5
1935.5,979.5
2047.5,1243.5
1919.5,1467.5
1991.5,1215.5
1727.5,1235.5
924.0,378.0
1577.5,191.5
1169.5,731.5
1661.5,668.5
1637.5,737.5
1613.5,1166.5
1601.5,1301.5
1571.5,1361.5
911.5,1001.5
1619.5,758.5
1733.5,992.5
1550.5,1187.5
1691.5,983.5
1421.5,959.5
2312.0,2248.0
3287.5,2031.5
2559.5,2783.5
3333.5,2792.5
3258.5,2864.5
3210.5,3299.5
3215.5,3495.5
3175.5,3583.5
2231.5,3175.5
3127.5,2807.5
3319.5,3151.5
3039.5,3383.5
3255.5,3143.5
2879.5,3079.5
1172.0,992.0
1899.5,875.5
1455.5,1479.5
1991.5,1387.5
1983.5,1439.5
1987.5,1851.5
2099.5,2055.5
2067.5,2107.5
1307.5,1955.5
1907.5,1419.5
2075.5,1695.5
1919.5,1919.5
2035.5,1679.5
1739.5,1699.5
444.0,1248.0
1313.5,1061.5
707.5,1745.5
1415.5,1679.5
1367.5,1787.5
1277.5,2255.5
1277.5,2417.5
1235.5,2483.5
437.5,2123.5
1259.5,1697.5
1409.5,2009.5
1097.5,2369.5
1343.5,2063.5
935.5,1985.5
1560.0,896.0
2395.5,807.5
1751.5,1411.5
2431.5,1403.5
2355.5,1499.5
2275.5,1959.5
2271.5,2135.5
2219.5,2191.5
1467.5,1783.5
2267.5,1427.5
2403.5,1763.5
2131.5,2011.5
2363.5,1747.5
2003.5,1671.5
1230.0,1770.0
2387.5,1703.5
1595.5,2429.5
2381.5,2453.5
2315.5,2543.5
2243.5,3137.5
2267.5,3323.5
2213.5,3419.5
1151.5,2951.5
2183.5,2459.5
2345.5,2885.5
2033.5,3245.5
2291.5,2873.5
1805.5,2783.5
930.0,723.0
1697.5,617.5
1136.5,1154.5
1730.5,1130.5
1688.5,1190.5
1655.5,1550.5
1694.5,1697.5
1664.5,1742.5
848.5,1496.5
1646.5,1154.5
1736.5,1427.5
1550.5,1631.5
1703.5,1391.5
1445.5,1388.5
974.5,311.5
2009.5,80.5
1304.5,968.5
2105.5,842.5
2054.5,992.5
1958.5,1628.5
1961.5,1895.5
1922.5,1973.5
803.5,1502.5
2003.5,1097.5
2147.5,1415.5
1913.5,1646.5
2102.5,1364.5
1733.5,1340.5
303.0,115.0
534.5,33.5
411.5,248.5
574.5,222.5
563.5,240.5
569.5,386.5
579.5,457.5
569.5,472.5
330.5,361.5
548.5,237.5
605.5,319.5
543.5,408.5
575.5,313.5
502.5,324.5
1216.0,772.0
1911.5,687.5
1411.5,1187.5
1895.5,1167.5
1831.5,1247.5
1751.5,1643.5
1727.5,1779.5
1659.5,1803.5
1111.5,1363.5
1787.5,1211.5
1895.5,1483.5
1631.5,1655.5
1851.5,1455.5
1507.5,1351.5
164.5,133.5
248.5,130.5
176.5,234.5
262.5,216.833
256.833,230.167
261.5,291.167
266.167,316.167
263.833,324.5
164.5,292.5
242.833,222.167
271.167,266.167
251.833,304.167
264.833,266.5
222.833,266.167
1230.0,867.0
1853.5,713.5
1478.5,1283.5
1964.5,1169.5
1901.5,1274.5
1988.5,1664.5
2051.5,1799.5
2030.5,1847.5
1313.5,1595.5
1856.5,1256.5
2027.5,1463.5
1931.5,1709.5
2000.5,1451.5
1700.5,1478.5
242.0,170.0
393.5,139.5
300.5,261.5
417.5,256.5
408.5,284.5
385.5,375.5
380.5,410.5
368.5,415.5
241.5,322.5
385.5,266.5
428.5,327.5
365.5,381.5
406.5,322.5
340.5,317.5
1696.0,1172.0
2403.5,1047.5
1883.5,1643.5
2479.5,1647.5
2455.5,1719.5
2403.5,2135.5
2407.5,2311.5
2371.5,2355.5
1631.5,1995.5
2367.5,1675.5
2527.5,1955.5
2303.5,2191.5
2491.5,1939.5
2187.5,1907.5
1017.0,717.0
1556.5,563.5
1190.5,1004.5
1601.5,1007.5
1574.5,1040.5
1517.5,1310.5
1529.5,1430.5
1511.5,1466.5
1034.5,1313.5
1538.5,1019.5
1589.5,1214.5
1463.5,1364.5
1547.5,1163.5
1340.5,1187.5
469.5,249.5
643.5,170.5
539.5,369.5
690.5,325.5
672.5,347.5
680.5,462.5
696.5,519.5
689.5,530.5
485.5,461.5
653.5,346.5
699.5,412.5
661.5,477.5
690.5,412.5
608.5,411.5
330.0,265.0
520.5,217.5
388.5,392.5
564.5,373.5
538.5,401.5
517.5,502.5
519.5,554.5
512.5,561.5
315.5,484.5
514.5,382.5
548.5,459.5
490.5,515.5
534.5,457.5
456.5,449.5
688.0,1104.0
1615.5,955.5
979.5,1603.5
1675.5,1575.5
1627.5,1679.5
1511.5,2183.5
1507.5,2383.5
1479.5,2435.5
655.5,2059.5
1499.5,1591.5
1663.5,1987.5
1399.5,2255.5
1587.5,1919.5
1187.5,1883.5
1368.0,804.0
2027.5,638.5
1559.5,1196.5
2078.5,1151.5
2057.5,1199.5
2006.5,1589.5
1997.5,1730.5
1964.5,1769.5
1328.5,1457.5
1991.5,1160.5
2072.5,1433.5
1916.5,1655.5
2042.5,1451.5
1745.5,1388.5
1161.0,762.0
1742.5,689.5
1331.5,1109.5
1763.5,1100.5
1751.5,1145.5
1745.5,1439.5
1772.5,1547.5
1748.5,1589.5
1118.5,1343.5
1676.5,1097.5
1811.5,1295.5
1679.5,1487.5
1769.5,1310.5
1562.5,1298.5
1256.0,668.0
2023.5,511.5
1507.5,1111.5
2095.5,1083.5
2079.5,1199.5
2027.5,1603.5
2047.5,1767.5
1999.5,1831.5
1175.5,1535.5
1995.5,1191.5
2179.5,1423.5
1927.5,1615.5
2119.5,1395.5
1795.5,1383.5
1716.0,1180.0
2663.5,935.5
2075.5,1623.5
2751.5,1683.5
2723.5,1771.5
2607.5,2275.5
2603.5,2439.5
2555.5,2507.5
1631.5,2179.5
2627.5,1679.5
2763.5,2075.5
2487.5,2319.5
2707.5,2031.5
2271.5,1983.5
1059.0,801.0
1700.5,533.5
1409.5,1106.5
1856.5,992.5
1841.5,1076.5
1877.5,1427.5
1895.5,1556.5
1874.5,1598.5
1214.5,1409.5
1739.5,1019.5
1931.5,1244.5
1814.5,1484.5
1898.5,1238.5
1628.5,1265.5
418.0,268.0
681.5,183.5
512.5,419.5
721.5,397.5
710.5,420.5
665.5,587.5
651.5,665.5
639.5,672.5
416.5,549.5
680.5,415.5
734.5,519.5
643.5,595.5
706.5,523.5
599.5,509.5
428.0,772.0
1163.5,603.5
707.5,1223.5
1270.167,1152.167
1227.5,1229.5
1174.167,1648.833
1207.5,1822.167
1182.167,1870.167
443.5,1611.5
1175.5,1211.5
1283.5,1495.5
1107.5,1687.5
1223.5,1451.5
979.5,1447.5
712.0,360.0
1349.5,279.5
879.5,741.5
1383.5,767.5
1341.5,825.5
1245.5,1139.5
1213.5,1275.5
1183.5,1311.5
641.5,973.5
1277.5,775.5
1353.5,1023.5
1181.5,1199.5
1339.5,995.5
1019.5,919.5
540.0,753.0
1214.5,599.5
767.5,1124.5
1319.5,1172.5
1262.5,1202.5
1208.5,1535.5
1223.5,1673.5
1196.5,1724.5
539.5,1448.5
1178.5,1094.5
1268.5,1388.5
1130.5,1595.5
1235.5,1364.5
974.5,1322.5
301.0,352.0
565.5,312.5
381.5,523.5
621.5,499.5
595.5,532.5
550.5,652.5
560.5,720.5
552.5,739.5
261.5,656.5
577.5,534.5
595.5,623.5
528.5,663.5
567.5,588.5
466.5,596.5
300.0,729.0
878.5,602.5
497.5,1100.5
986.5,1055.5
938.5,1109.5
932.5,1448.5
944.5,1607.5
926.5,1637.5
266.5,1412.5
869.5,1088.5
977.5,1313.5
857.5,1493.5
956.5,1307.5
719.5,1289.5
944.5,662.5
1523.5,539.5
1112.5,983.5
1499.5,995.5
1457.5,1028.5
1439.5,1337.5
1433.5,1448.5
1418.5,1481.5
908.5,1286.5
1436.5,1034.5
1517.5,1238.5
1373.5,1376.5
1496.5,1229.5
1262.5,1172.5
1184.0,856.0
2067.5,583.5
1451.5,1419.5
2099.5,1439.5
2027.5,1523.5
1947.5,2011.5
1979.5,2287.5
1951.5,2327.5
1055.5,1935.5
1971.5,1479.5
2135.5,1843.5
1843.5,2055.5
2087.5,1843.5
1691.5,1763.5
393.0,287.0
647.5,246.5
457.5,437.5
661.0,422.0
638.5,443.5
657.5,586.5
642.5,642.5
631.5,654.5
388.5,567.5
624.5,437.5
637.5,526.5
662.5,516.5
645.5,610.5
532.5,506.5
789.0,471.0
1472.5,335.5
1010.5,848.5
1574.5,881.5
1511.5,926.5
1466.5,1253.5
1490.5,1379.5
1460.5,1436.5
800.5,1175.5
1442.5,821.5
1517.5,1097.5
1418.5,1307.5
1490.5,1076.5
1223.5,1034.5
540.0,750.0
1223.5,605.5
767.5,1127.5
1316.5,1184.5
1253.5,1211.5
1205.5,1541.5
1226.5,1670.5
1199.5,1721.5
533.5,1439.5
1169.5,1094.5
1262.5,1385.5
1154.5,1610.5
1232.5,1367.5
965.5,1313.5
1050.0,606.0
1736.5,494.5
1202.5,1028.5
1718.5,1025.5
1691.5,1076.5
1613.5,1502.5
1613.5,1607.5
1586.5,1646.5
944.5,1280.5
1631.5,1058.5
1718.5,1316.5
1529.5,1511.5
1691.5,1274.5
1394.5,1238.5
414.0,216.0
655.5,197.5
487.5,358.5
671.5,358.5
655.5,379.5
644.5,501.5
650.5,553.5
640.5,568.5
396.5,474.5
628.5,355.5
654.5,441.5
611.5,526.5
649.5,443.5
534.5,424.5
319.5,182.5
510.5,157.5
373.5,296.5
526.5,300.5
505.5,318.5
480.5,420.5
474.5,461.5
463.5,475.5
293.5,383.5
479.5,304.5
512.5,379.5
445.5,434.5
504.5,383.5
416.5,353.5
540.0,750.0
1220.5,611.5
776.5,1124.5
1319.5,1172.5
1259.5,1223.5
1205.5,1553.5
1226.5,1673.5
1202.5,1718.5
533.5,1442.5
1193.5,1103.5
1262.5,1397.5
1145.5,1595.5
1232.5,1364.5
962.5,1319.5
220.0,138.0
420.5,128.5
273.5,254.5
416.5,259.5
405.5,270.5
390.5,364.5
394.5,397.5
388.5,408.5
206.5,330.5
385.5,256.5
412.5,322.5
366.5,368.5
406.5,313.5
329.5,302.5
290.5,181.5
450.5,121.5
351.5,269.5
485.5,254.5
477.5,265.5
467.5,341.5
470.5,379.5
463.5,391.5
285.5,355.5
460.5,253.5
490.5,317.5
446.5,362.5
475.5,304.5
402.5,310.5
405.5,601.5
847.5,493.5
557.5,849.5
901.5,843.5
883.5,879.5
925.5,1201.5
939.5,1317.5
921.5,1347.5
413.5,1115.5
835.5,885.5
923.5,1045.5
903.5,1199.5
963.5,1047.5
797.5,1031.5
1224.0,700.0
1987.5,679.5
1451.5,1159.5
1983.5,1187.5
1879.5,1255.5
1839.5,1655.5
1847.5,1775.5
1799.5,1839.5
1091.5,1419.5
1827.5,1227.5
1955.5,1479.5
1739.5,1655.5
1915.5,1435.5
1571.5,1359.5
432.0,424.0
977.5,397.5
599.5,777.5
1007.5,791.5
972.5,843.5
881.5,1133.5
887.5,1263.5
859.5,1291.5
359.5,1007.5
949.5,827.5
975.5,1035.5
837.5,1127.5
951.5,989.5
747.5,969.5
1284.0,2154.0
2951.5,1931.5
1781.5,3113.5
3018.5,3149.5
2970.5,3269.5
2760.5,4073.5
2784.5,4427.5
2736.5,4505.5
1122.5,3755.5
2856.5,3191.5
3030.5,3743.5
2586.5,4187.5
2928.5,3737.5
2382.5,3689.5
561.0,765.0
1319.5,668.5
797.5,1286.5
1385.5,1274.5
1331.5,1352.5
1220.5,1742.5
1241.5,1937.5
1211.5,1991.5
491.5,1697.5
1265.5,1286.5
1337.5,1610.5
1160.5,1793.5
1286.5,1544.5
1046.5,1550.5
468.0,303.0
652.5,268.5
529.5,418.5
687.5,403.5
672.5,422.5
656.5,501.5
670.5,540.5
663.5,558.5
457.5,515.5
651.5,405.5
673.5,475.5
634.5,528.5
660.5,462.5
598.5,471.5
345.0,179.0
744.5,94.5
479.5,362.5
764.5,375.5
744.5,406.5
719.5,606.5
721.5,676.5
705.5,697.5
388.5,520.5
702.5,359.5
744.5,500.5
713.5,499.5
700.5,626.5
632.5,496.5
1284.0,1000.0
2127.5,811.5
1567.5,1495.5
2211.5,1427.5
2179.5,1531.5
2131.5,2027.5
2123.5,2247.5
2087.5,2307.5
1231.5,1907.5
2075.5,1459.5
2275.5,1803.5
2063.5,2111.5
2195.5,1787.5
1823.5,1767.5
303.0,708.0
860.5,446.5
503.5,1043.5
995.5,983.5
956.5,1052.5
902.5,1418.5
935.5,1562.5
911.5,1598.5
290.5,1373.5
896.5,1013.5
995.5,1256.5
845.5,1445.5
965.5,1220.5
665.5,1235.5
566.0,486.0
1025.5,403.5
699.5,727.5
1049.5,771.5
1027.5,811.5
1009.5,1089.5
1011.5,1211.5
993.5,1241.5
483.5,1009.5
987.5,813.5
1071.5,977.5
983.5,1103.5
1047.5,953.5
877.5,939.5
250.0,188.0
457.5,101.5
318.5,279.5
488.5,261.5
476.5,281.5
484.5,389.5
495.5,419.5
492.5,442.5
257.5,386.5
455.5,276.5
503.5,352.5
465.5,408.5
483.5,340.5
395.5,346.5
181.0,240.0
383.5,217.5
233.5,354.5
374.5,364.5
362.5,382.5
333.5,490.5
332.5,525.5
324.5,539.5
152.5,430.5
333.5,370.5
377.5,449.5
318.5,488.5
368.5,439.5
297.5,422.5
1300.0,692.0
2123.5,479.5
1587.5,1195.5
2251.5,1099.5
2199.5,1211.5
2175.5,1647.5
2243.5,1859.5
2163.5,1927.5
1283.5,1599.5
2103.5,1191.5
2331.5,1419.5
2087.5,1711.5
2203.5,1403.5
1799.5,1431.5
612.0,756.0
1139.5,584.5
779.5,1022.5
1244.5,989.5
1202.5,1052.5
1169.5,1325.5
1169.5,1433.5
1145.5,1472.5
584.5,1307.5
1139.5,995.5
1268.5,1217.5
1100.5,1388.5
1223.5,1172.5
962.5,1193.5
630.0,867.0
1160.5,719.5
806.5,1154.5
1229.5,1163.5
1190.5,1190.5
1130.5,1484.5
1139.5,1583.5
1127.5,1613.5
623.5,1448.5
1196.5,1354.5
1154.5,1180.5
1085.5,1487.5
1157.5,1319.5
962.5,1328.5
936.0,904.0
1639.5,839.5
1083.5,1375.5
1687.5,1387.5
1635.5,1443.5
1531.5,1795.5
1547.5,1975.5
1515.5,2027.5
775.5,1679.5
1575.5,1375.5
1631.5,1683.5
1431.5,1867.5
1603.5,1635.5
1303.5,1611.5
316.0,128.0
478.5,125.5
350.5,240.5
481.5,244.5
469.5,258.5
434.5,356.5
435.5,395.5
429.5,407.5
266.5,318.5
483.5,317.5
457.5,256.5
417.5,366.5
461.5,316.5
394.5,304.5
172.833,103.167
258.833,100.833
199.5,148.5
257.167,160.5
250.5,164.5
238.167,200.833
235.167,214.833
230.833,220.5
167.5,174.833
243.5,157.167
251.167,188.167
226.833,206.833
248.167,183.5
215.833,174.833
320.0,229.0
543.5,161.5
404.833,348.833
582.5,329.5
571.5,344.5
552.5,450.5
568.833,504.833
563.5,519.5
316.833,448.833
548.5,332.5
577.5,411.5
524.5,467.5
562.5,401.5
490.5,404.5
557.0,325.0
780.5,275.5
633.833,470.167
821.833,440.833
812.5,462.167
816.5,591.5
812.5,638.167
804.5,652.833
565.833,559.5
779.167,438.167
833.833,535.5
781.833,624.833
815.167,534.167
701.833,524.833
1413.0,702.0
2120.5,737.5
1547.5,1187.5
2054.5,1253.5
1982.5,1331.5
1877.5,1697.5
1826.5,1856.5
1778.5,1904.5
1223.5,1427.5
1913.5,1256.5
1970.5,1559.5
1811.5,1751.5
1934.5,1523.5
1676.5,1436.5
97.0,219.0
267.5,181.5
155.5,313.5
293.5,306.5
280.5,321.5
274.5,409.5
288.5,443.5
280.5,458.5
101.5,415.5
260.5,307.5
292.5,374.5
257.5,420.5
284.5,369.5
226.5,370.5
186.0,163.0
345.5,114.5
248.5,247.5
369.5,232.5
359.5,249.5
356.5,330.5
363.5,368.5
360.5,380.5
190.5,338.5
336.5,233.5
372.5,303.5
332.5,354.5
360.5,298.5
294.5,293.5
458.0,232.0
720.833,204.833
531.5,410.167
758.167,396.833
743.5,420.833
736.833,568.833
744.833,614.167
720.833,636.833
427.5,518.167
722.167,412.833
763.5,507.5
699.5,584.833
752.833,494.167
632.833,492.833
265.0,129.0
460.5,101.5
324.5,267.5
481.5,269.5
467.5,290.5
478.5,415.5
480.5,461.5
471.5,480.5
252.5,381.5
451.833,292.5
482.5,361.5
451.5,429.5
484.5,363.167
425.167,352.833
1611.5,519.5
2451.5,439.5
1879.5,1055.5
2523.5,1023.5
2459.5,1127.5
2391.5,1523.5
2411.5,1747.5
2387.5,1811.5
1511.5,1515.5
2367.5,1043.5
2515.5,1407.5
2295.5,1611.5
2439.5,1351.5
2103.5,1335.5
260.0,119.0
403.5,72.5
316.5,200.5
424.833,182.167
418.167,195.5
416.833,275.5
422.167,310.167
419.5,318.833
274.167,264.833
400.833,186.833
431.5,242.833
404.167,285.5
422.167,236.167
365.5,240.833
359.5,299.5
732.833,199.5
494.167,528.833
779.5,500.833
760.833,523.5
766.167,690.167
786.167,778.167
775.5,806.167
351.5,732.833
722.167,504.833
802.167,627.5
727.5,731.5
780.833,610.167
620.833,631.5
957.0,816.0
1703.5,617.5
1247.5,1229.5
1793.5,1157.5
1742.5,1232.5
1646.5,1670.5
1640.5,1799.5
1604.5,1856.5
947.5,1565.5
1685.5,1223.5
1790.5,1511.5
1598.5,1688.5
1724.5,1469.5
1454.5,1457.5
1392.0,753.0
2030.5,686.5
1625.5,1163.5
2093.5,1115.5
2048.5,1163.5
2033.5,1490.5
2039.5,1613.5
2015.5,1658.5
1409.5,1382.5
1994.5,1136.5
2096.5,1370.5
1976.5,1565.5
2045.5,1343.5
1805.5,1325.5
886.0,484.0
1203.5,408.833
964.833,664.833
1202.167,652.833
1171.5,684.833
1147.5,879.5
1151.5,959.5
1139.5,978.167
838.167,814.167
1147.5,686.167
1195.5,794.167
1110.167,904.833
1156.833,798.167
1064.833,778.167
1300.0,928.0
2187.5,643.5
1559.5,1475.5
2243.5,1483.5
2207.5,1563.5
2067.5,2083.5
2103.5,2327.5
2075.5,2387.5
1207.5,2035.5
2083.5,1543.5
2251.5,1907.5
1959.5,2127.5
2211.5,1899.5
1811.5,1827.5
1028.0,732.0
1911.5,443.5
1299.5,1291.5
1972.5,1285.5
1926.5,1375.5
1798.5,1896.5
1830.5,2144.5
1786.5,2188.5
918.5,1784.5
1822.5,1332.5
1978.5,1712.5
1682.5,1928.5
1934.5,1704.5
1534.5,1628.5
663.0,846.0
1364.5,734.5
839.5,1244.5
1370.5,1292.5
1319.5,1334.5
1247.5,1688.5
1250.5,1838.5
1226.5,1868.5
566.5,1553.5
1250.5,1268.5
1361.5,1538.5
1169.5,1718.5
1340.5,1520.5
1043.5,1478.5
1170.0,660.0
2048.5,521.5
1475.5,1199.5
2042.5,1148.5
2078.5,1244.5
2000.5,1688.5
2030.5,1874.5
1979.5,1916.5
1145.5,1538.5
2057.5,1241.5
2105.5,1520.5
1877.5,1697.5
2069.5,1448.5
1700.5,1472.5
1212.0,524.0
2015.5,431.5
1387.5,991.5
1975.5,1007.5
1931.5,1091.5
1839.5,1591.5
1827.5,1699.5
1727.5,1727.5
1183.5,1315.5
1843.5,1063.5
1999.5,1343.5
1775.5,1571.5
1923.5,1315.5
1603.5,1283.5
1086.0,900.0
1640.5,791.5
1301.5,1250.5
1702.5,1200.5
1675.5,1251.5
1655.5,1538.5
1673.5,1673.5
1652.5,1718.5
1088.5,1500.5
1613.5,1208.5
1706.5,1421.5
1588.5,1590.5
1678.5,1414.5
1478.5,1409.5
388.0,1140.0
1147.5,1039.5
563.5,1643.5
1131.5,1663.5
1063.5,1763.5
1043.5,2287.5
1039.5,2451.5
1007.5,2503.5
299.5,1991.5
955.5,1663.5
1087.5,2035.5
939.5,2327.5
1131.5,2035.5
815.5,1979.5
870.0,219.0
1538.5,74.5
1118.5,662.5
1697.833,612.5
1643.5,665.5
1574.5,1064.5
1589.5,1205.5
1565.5,1250.5
842.5,1001.5
1661.5,893.5
1529.5,620.5
1466.5,1160.5
1622.5,878.5
1307.5,866.5
1116.0,894.0
1790.5,536.5
1394.5,1301.5
1991.5,1193.5
1952.5,1283.5
1910.5,1718.5
1946.5,1910.5
1922.5,1946.5
1133.5,1718.5
1874.5,1217.5
2003.5,1529.5
1829.5,1763.5
1958.5,1478.5
1601.5,1520.5
1116.0,894.0
1790.5,536.5
1394.5,1301.5
1991.5,1193.5
1952.5,1283.5
1910.5,1718.5
1946.5,1910.5
1922.5,1946.5
1133.5,1718.5
1874.5,1217.5
2003.5,1529.5
1829.5,1763.5
1958.5,1478.5
1601.5,1520.5
1116.0,894.0
1790.5,536.5
1394.5,1301.5
1991.5,1193.5
1952.5,1283.5
1910.5,1718.5
1946.5,1910.5
1922.5,1946.5
1133.5,1718.5
1874.5,1217.5
2003.5,1529.5
1829.5,1763.5
1958.5,1478.5
1601.5,1520.5
1116.0,894.0
1790.5,536.5
1394.5,1301.5
1991.5,1193.5
1952.5,1283.5
1910.5,1718.5
1946.5,1910.5
1922.5,1946.5
1133.5,1718.5
1874.5,1217.5
2003.5,1529.5
1829.5,1763.5
1958.5,1478.5
1601.5,1520.5
1218.0,840.0
1790.5,668.5
1457.5,1160.5
1880.5,1130.5
1859.5,1181.5
1820.5,1508.5
1835.5,1634.5
1817.5,1670.5
1241.5,1451.5
1814.5,1148.5
1904.5,1388.5
1760.5,1553.5
1841.5,1346.5
1628.5,1358.5
982.0,396.0
1521.5,291.5
1127.5,713.5
1561.5,685.5
1495.5,753.5
1411.5,1041.5
1393.5,1193.5
1365.5,1215.5
893.5,895.5
1443.5,693.5
1505.5,939.5
1347.5,1099.5
1447.5,923.5
1251.5,871.5
1575.0,864.0
2279.5,737.5
1757.5,1319.5
2402.5,1274.5
2279.5,1349.5
2282.5,1814.5
2291.5,1997.5
2258.5,2060.5
1487.5,1622.5
2216.5,1307.5
2393.5,1604.5
2198.5,1874.5
2342.5,1619.5
2069.5,1601.5
579.0,1026.0
992.5,962.5
708.167,1261.5
989.5,1248.167
969.5,1285.5
956.167,1514.833
974.833,1593.5
962.833,1616.167
557.5,1418.833
937.5,1248.167
989.5,1402.833
913.5,1549.5
961.5,1408.167
822.833,1393.5
488.0,534.0
1003.5,405.5
669.5,833.5
1049.5,779.5
1013.5,831.5
1015.5,1093.5
1051.5,1215.5
1031.5,1251.5
475.5,1079.5
971.5,805.5
1051.5,983.5
965.5,1153.5
1013.5,969.5
819.5,971.5
465.0,645.0
1175.5,524.5
692.5,1022.5
1223.5,1064.5
1142.5,1109.5
1064.5,1436.5
1103.5,1559.5
1082.5,1616.5
428.5,1292.5
1097.5,1052.5
1118.5,1316.5
971.5,1475.5
1094.5,1262.5
839.5,1256.5
1216.0,656.0
1951.5,563.5
1431.5,1139.5
2047.5,1191.5
2011.5,1251.5
1959.5,1655.5
1983.5,1847.5
1911.5,1919.5
1147.5,1535.5
1919.5,1203.5
2075.5,1491.5
1855.5,1715.5
2031.5,1455.5
1683.5,1435.5
328.0,281.0
636.833,203.5
427.5,476.833
667.5,485.5
647.5,500.5
630.5,660.5
643.5,723.5
631.5,744.833
304.833,611.5
626.167,475.5
660.833,606.167
606.167,687.5
639.5,584.833
520.833,572.833
1212.0,1200.0
2075.5,1025.5
1529.5,1703.5
2159.5,1649.5
2123.5,1727.5
2069.5,2207.5
2081.5,2393.5
2045.5,2465.5
1253.5,2033.5
1997.5,1661.5
2213.5,2039.5
1967.5,2291.5
2135.5,1991.5
1763.5,1955.5
487.5,895.5
1263.5,827.5
747.5,1319.5
1346.167,1320.833
1286.167,1375.5
1235.5,1855.5
1207.5,2047.5
1167.5,2103.5
391.5,1703.5
1242.167,1443.5
1351.5,1687.5
1139.5,1883.5
1303.5,1646.167
995.5,1631.5
227.0,347.0
442.5,316.5
280.5,487.5
436.833,493.5
451.5,477.5
422.5,598.5
423.5,648.5
418.5,661.5
212.5,578.5
419.5,481.5
446.5,565.5
399.5,615.5
435.5,549.5
351.5,552.5
463.5,309.5
821.5,201.5
609.5,533.5
909.5,493.5
891.5,531.5
859.5,755.5
879.5,835.5
867.5,873.5
457.5,735.5
847.5,523.5
911.5,673.5
827.5,783.5
889.5,647.5
747.5,657.5
584.0,474.0
1213.5,351.5
859.5,843.5
1321.5,815.5
1265.5,871.5
1269.5,1231.5
1285.5,1373.5
1257.5,1419.5
575.5,1127.5
1187.5,855.5
1315.5,1081.5
1161.5,1315.5
1295.5,1073.5
1009.5,1033.5
441.0,672.0
1088.5,512.5
686.5,1028.5
1148.5,989.5
1124.5,1034.5
1100.5,1403.5
1100.5,1559.5
1076.5,1601.5
455.5,1283.5
1058.5,998.5
1166.5,1241.5
995.5,1478.5
1127.5,1253.5
866.5,1205.5
1380.0,852.0
2123.5,749.5
1646.5,1304.5
2207.5,1262.5
2177.5,1307.5
2132.5,1586.5
2201.5,1715.5
2195.5,1772.5
1394.5,1709.5
2096.5,1298.5
2255.5,1487.5
2057.5,1658.5
2138.5,1421.5
1871.5,1493.5
1139.5,899.5
1889.5,848.5
1397.5,1379.5
1937.5,1382.5
1901.5,1424.5
1814.5,1706.5
1877.5,1850.5
1856.5,1907.5
1064.5,1763.5
1937.5,1628.5
1832.5,1421.5
1742.5,1772.5
1820.5,1589.5
1565.5,1589.5
1732.0,1176.0
2611.5,1059.5
2059.5,1715.5
2727.5,1655.5
2691.5,1715.5
2635.5,2059.5
2707.5,2203.5
2687.5,2287.5
1747.5,2179.5
2583.5,1703.5
2731.5,1951.5
2539.5,2131.5
2619.5,1875.5
2335.5,1923.5
1184.0,684.0
1895.5,603.5
1475.5,1119.5
1927.5,1107.5
1815.5,1223.5
1707.5,1623.5
1687.5,1759.5
1615.5,1799.5
