path_img,punto_10_X,punto_10_Y,punto_11_X,punto_11_Y,punto_12_X,punto_12_Y,punto_13_X,punto_13_Y
319.jpg,520.43,330.875,554.329,391.062,523.197,446.407,543.952,383.453
320.jpg,1806.336,854.937,1918.749,1123.631,1732.307,1285.397,1872.138,1085.246
321.jpg,1913.265,1427.969,1987.293,1735.049,1872.138,1924.232,1959.876,1674.73
322.jpg,2085.062,1330.77,2245.49,1660.069,2065.361,1879.602,2200.458,1629.109
323.jpg,2091.23,1364.896,2231.993,1697.095,2026.479,1927.946,2189.764,1643.606
324.jpg,1803.594,1268.946,1905.04,1573.284,1762.467,1767.951,1852.946,1510.223
325.jpg,1784.401,1241.528,1891.331,1521.19,1732.307,1702.148,1841.979,1471.838
326.jpg,1868.758,1037.322,2030.918,1364.589,1845.171,1612.251,1995.538,1352.796
327.jpg,2085.6,1350.82,2201.025,1685.834,2040.556,1877.271,2170.057,1637.975
328.jpg,1828.27,1293.622,1910.523,1581.509,1800.852,1756.984,1847.462,1510.223
329.jpg,2576.608,1766.97,2750.103,2088.657,2587.452,2316.367,2710.343,2045.283
330.jpg,2108.122,1311.406,2226.362,1604.192,2065.893,1812.521,2192.579,1573.224
331.jpg,2040.03,1223.818,2158.24,1496.827,1978.11,1662.884,2099.135,1437.722
332.jpg,742.401,615.087,826.345,773.181,761.988,908.89,803.96,749.397
333.jpg,2489.861,1665.765,2717.572,1976.608,2468.175,2182.633,2652.512,1922.392
334.jpg,1878.108,1433.776,2110.075,1871.574,1900.978,2240.761,2110.075,1910.779
335.jpg,1831.012,1296.364,1965.359,1565.059,1836.495,1798.11,1937.941,1537.641
336.jpg,2468.175,1748.898,2630.825,2088.657,2410.343,2305.524,2583.837,2009.139
337.jpg,1983.74,1173.156,2124.466,1443.351,1975.296,1668.513,2070.99,1440.536
338.jpg,649.565,621.177,738.984,774.468,650.984,888.016,720.532,765.952
339.jpg,911.222,833.464,1057.02,1029.805,932.606,1196.986,1008.421,994.813
340.jpg,2536.849,1683.837,2800.705,2034.44,2482.633,2272.994,2695.885,1965.765
341.jpg,2489.861,1716.367,2692.271,2081.428,2460.946,2305.524,2659.741,2023.596
342.jpg,1018.181,839.198,1136.234,1077.208,1001.044,1239.054,1073.399,1021.989
343.jpg,1771.462,1060.908,1980.796,1417.66,1759.669,1736.082,1948.364,1408.815
344.jpg,2125.013,1350.82,2324.896,1649.236,2141.905,1891.347,2282.667,1612.638
345.jpg,912.591,682.676,1119.515,884.673,986.493,1116.23,1088.312,894.526
346.jpg,1998.325,1596.445,2178.113,1889.042,2019.477,2114.659,2146.386,1885.516
347.jpg,1765.209,1364.908,1926.974,1630.862,1754.242,1800.852,1872.138,1576.026
348.jpg,1798.11,1438.937,1935.199,1729.566,1759.725,1910.523,1874.88,1677.472
349.jpg,2533.235,1665.765,2721.187,1980.223,2551.307,2269.379,2670.584,1951.307
350.jpg,2335.5,1335.5,2411.5,1529.5,2306.5,1727.5,2395.5,1511.5
351.jpg,627.5,563.5,676.5,654.167,626.167,744.167,661.167,637.5
353.jpg,830.167,583.167,835.5,695.833,786.833,769.833,834.167,650.5
354.jpg,1832.833,1045.5,1911.5,1313.5,1722.5,1531.5,1873.5,1261.5
355.jpg,776.5,544.833,801.833,643.833,734.167,723.5,796.833,637.5
356.jpg,1081.5,1368.5,1164.167,1685.833,1004.167,1972.5,1144.167,1643.167
357.jpg,1077.5,1374.167,1161.5,1691.5,1014.833,1978.167,1142.833,1643.5
358.jpg,1944.167,1125.833,2098.833,1413.833,1856.5,1643.5,2046.5,1378.167
359.jpg,1878.833,1334.833,1929.5,1589.5,1761.5,1767.5,1906.833,1521.833
360.jpg,516.833,430.5,530.833,486.833,483.833,519.5,514.5,478.5
361.jpg,1737.5,981.5,1836.5,1199.5,1652.5,1385.5,1795.5,1163.5
362.jpg,1800.5,1073.833,1956.5,1257.833,1739.167,1502.5,1895.167,1271.833
363.jpg,2089.5,1224.5,2200.167,1487.167,2082.833,1705.5,2190.833,1496.167
364.jpg,783.5,458.5,847.5,561.0,777.5,612.0,825.5,541.0
365.jpg,822.5,588.0,851.5,677.5,783.5,740.0,838.0,657.0
366.jpg,823.5,590.167,852.167,678.833,782.167,742.833,838.833,658.167
367.jpg,774.0,617.5,786.5,705.0,723.5,753.5,781.0,689.5
368.jpg,818.833,576.833,847.167,670.5,778.5,730.5,838.833,658.5
369.jpg,1205.833,1242.833,1283.167,1468.167,1132.5,1680.167,1268.5,1484.167
370.jpg,1681.5,1042.5,1755.5,1306.5,1605.5,1457.167,1734.833,1247.833
371.jpg,448.167,330.5,487.5,375.833,456.5,426.833,479.5,376.5
372.jpg,1259.833,1129.167,1422.5,1397.167,1197.167,1647.167,1338.5,1371.167
373.jpg,1745.5,1172.5,1814.5,1402.5,1672.5,1553.5,1771.5,1380.5
374.jpg,488.5,391.833,525.167,459.833,474.5,506.5,515.167,455.833
375.jpg,774.5,603.5,793.0,690.0,749.0,747.0,785.5,676.5
376.jpg,1928.5,1139.833,2045.833,1363.833,1741.833,1635.5,1965.833,1375.5
377.jpg,1987.833,1202.833,2025.167,1465.5,1822.5,1627.167,1987.833,1388.5
378.jpg,873.5,615.5,928.5,769.5,852.5,877.5,903.5,737.5
379.jpg,905.5,711.5,991.5,848.167,884.167,983.5,978.833,836.167
380.jpg,1666.5,1175.167,1751.5,1466.5,1569.167,1621.167,1726.5,1419.833
381.jpg,943.537,1233.041,1001.438,1396.674,862.979,1482.267,963.676,1358.913
382.jpg,2546.5,1692.5,2657.5,1959.5,2519.5,2151.5,2609.5,1896.5
383.jpg,1820.5,1387.5,1932.5,1623.5,1750.5,1813.5,1894.5,1567.5
384.jpg,2197.5,1405.5,2309.5,1653.5,2137.5,1869.5,2281.5,1609.5
385.jpg,2627.5,1808.5,2775.5,2118.5,2639.5,2406.5,2737.5,2058.5
386.jpg,1645.5,1203.5,1699.5,1371.5,1578.5,1474.5,1686.5,1345.5
387.jpg,2162.5,1364.167,2282.5,1629.5,2099.833,1822.833,2231.833,1592.167
388.jpg,1642.5,925.167,1721.167,1154.5,1581.167,1290.5,1689.167,1109.167
389.jpg,795.833,567.833,829.167,652.5,785.167,721.167,819.833,638.5
391.jpg,1123.5,1361.5,1218.5,1576.5,1102.5,1786.5,1215.5,1601.5
392.jpg,1681.167,985.167,1734.5,1225.167,1569.167,1453.833,1723.833,1231.167
393.jpg,1858.5,1022.5,1918.5,1260.5,1726.5,1516.5,1898.5,1270.5
394.jpg,1677.5,1152.5,1748.5,1401.5,1538.5,1629.5,1702.5,1418.5
395.jpg,769.833,586.167,791.167,674.833,731.167,738.833,779.833,661.5
396.jpg,488.0,398.0,513.5,460.0,463.5,499.0,497.0,447.5
397.jpg,1223.5,1575.5,1323.5,1819.5,1115.5,2063.5,1299.5,1815.5
399.jpg,1178.5,1608.5,1276.5,1904.5,1100.5,2182.5,1252.5,1908.5
400.jpg,1917.5,1129.5,1954.833,1367.833,1756.167,1550.833,1932.167,1336.167
401.jpg,1206.5,1492.5,1352.5,1792.5,1166.5,2086.5,1340.5,1806.5
402.jpg,1192.5,1573.5,1294.5,1843.5,1112.5,2105.5,1298.5,1855.5
403.jpg,1135.31,760.238,1201.0,980.619,1075.976,1120.476,1160.738,955.19
404.jpg,1727.5,1086.5,1801.5,1336.5,1555.5,1514.5,1757.5,1266.5
405.jpg,2036.167,1344.167,2080.167,1572.167,1948.167,1722.833,2066.833,1553.5
407.jpg,2047.833,1241.833,2109.167,1489.833,1954.5,1683.167,2067.833,1459.167
408.jpg,746.167,591.833,764.833,685.167,708.167,774.5,756.167,694.5
409.jpg,788.833,560.167,816.833,646.167,741.5,720.167,800.167,642.833
410.jpg,474.5,426.5,496.0,482.5,462.5,525.5,489.0,475.5
411.jpg,474.0,427.0,495.0,481.0,461.5,529.0,490.0,477.0
412.jpg,496.5,372.5,519.5,428.5,476.5,472.5,510.5,419.5
413.jpg,483.0,400.0,517.5,464.5,485.5,511.5,500.5,458.5
414.jpg,1342.048,1210.214,1452.357,1441.595,1280.167,1664.905,1385.095,1436.214
415.jpg,1883.5,1183.5,2007.5,1443.5,1739.5,1663.5,1947.5,1415.5
416.jpg,868.833,623.5,894.167,699.5,832.833,764.833,886.167,695.5
418.jpg,1613.5,1181.5,1703.5,1403.5,1541.5,1610.5,1667.5,1397.5
419.jpg,2071.5,2088.5,2275.5,2442.5,1927.5,2766.5,2185.5,2388.5
421.jpg,1620.833,1283.833,1666.167,1459.833,1543.5,1595.833,1648.833,1425.167
423.jpg,775.5,469.5,820.5,564.5,753.5,637.5,803.5,541.5
424.jpg,527.833,380.167,546.5,442.167,509.167,489.5,542.5,438.833
425.jpg,793.5,478.5,827.0,570.0,764.0,638.0,817.5,556.5
426.jpg,783.0,630.0,813.5,720.5,747.0,797.5,800.5,705.5
427.jpg,791.5,551.833,839.5,646.167,757.833,734.167,833.5,645.167
428.jpg,515.167,417.833,533.167,474.833,480.833,512.833,526.5,467.833
429.jpg,817.0,484.5,848.5,557.0,810.0,622.5,838.0,543.5
430.jpg,1877.5,1224.5,1943.5,1488.5,1765.5,1714.5,1915.5,1440.5
431.jpg,792.833,559.5,826.167,643.5,774.167,703.5,818.167,630.167
432.jpg,872.833,574.833,888.167,670.833,828.167,738.167,876.167,659.5
433.jpg,810.167,606.833,850.833,676.833,784.833,740.167,820.833,659.5
434.jpg,887.167,770.167,955.167,879.5,875.167,1014.167,925.833,888.833
435.jpg,708.0,566.0,733.5,644.5,685.5,699.5,724.0,639.5
436.jpg,1646.833,1125.167,1761.167,1263.167,1596.167,1444.5,1706.833,1252.5
437.jpg,771.5,598.5,818.0,681.0,752.5,743.5,800.5,664.5
438.jpg,783.167,600.833,806.833,683.5,769.167,745.5,802.833,673.5
439.jpg,477.5,401.25,499.5,451.5,464.0,489.0,496.25,444.75
440.jpg,466.167,360.5,485.833,409.167,453.167,448.5,477.833,398.833
441.jpg,757.5,528.5,792.0,607.0,719.5,680.5,775.0,602.5
442.jpg,456.833,353.833,488.833,402.833,449.5,453.167,478.833,406.5
443.jpg,1118.833,1290.167,1225.674,1488.179,1059.882,1736.868,1163.502,1488.179
444.jpg,1118.833,1289.833,1224.167,1491.167,1088.167,1688.5,1164.167,1475.167
445.jpg,1624.5,1161.5,1721.5,1344.5,1618.5,1491.5,1696.5,1305.5
446.jpg,780.0,458.0,834.0,549.5,764.5,629.0,824.0,542.0
447.jpg,1546.5,1150.167,1629.167,1335.5,1487.833,1462.167,1586.5,1299.5
448.jpg,766.833,616.5,806.833,687.833,747.5,769.833,782.167,699.833
449.jpg,820.167,613.5,854.833,691.5,791.5,752.167,844.167,685.5
450.jpg,212.5,173.25,217.75,200.0,199.75,219.75,214.0,196.0
451.jpg,462.833,434.5,487.167,496.5,437.833,542.833,480.833,489.5
452.jpg,485.5,392.5,497.5,453.5,447.5,496.5,487.5,444.5
453.jpg,482.5,394.5,495.5,453.5,450.0,489.0,490.5,443.5
454.jpg,424.167,293.167,447.833,357.833,417.5,414.833,441.167,348.167
455.jpg,436.5,374.5,448.5,431.833,418.5,474.5,443.167,423.833
456.jpg,2177.5,1185.5,2264.167,1397.5,2122.833,1560.167,2241.5,1372.167
457.jpg,491.5,420.5,510.167,468.833,471.833,524.5,497.167,475.833
458.jpg,1214.5,1403.5,1322.5,1615.5,1194.5,1815.5,1294.5,1611.5
459.jpg,466.5,378.5,492.5,431.167,434.5,467.167,487.167,427.833
460.jpg,461.833,390.833,496.167,442.833,452.5,475.167,489.167,438.5
461.jpg,494.5,428.25,517.25,478.5,464.75,519.25,504.75,470.5
462.jpg,510.5,525.833,549.167,602.5,483.833,669.833,540.5,603.833
463.jpg,657.5,733.0,703.0,801.0,629.5,877.0,679.0,804.5
464.jpg,785.0,588.0,823.5,661.5,756.0,720.0,811.0,656.5
465.jpg,1609.167,1219.833,1645.167,1403.833,1518.5,1506.5,1633.167,1386.5
466.jpg,702.167,384.167,732.167,447.167,684.833,486.5,720.167,434.167
467.jpg,816.167,566.167,836.833,662.167,784.167,726.167,823.5,642.833
468.jpg,490.833,421.833,506.833,477.167,461.833,530.833,503.5,476.833
469.jpg,805.167,594.5,828.5,684.167,767.5,746.833,820.167,664.167
470.jpg,2162.167,1245.5,2242.167,1524.167,2039.5,1724.167,2207.5,1492.167
471.jpg,490.167,363.167,504.5,415.833,469.5,457.167,493.167,406.167
472.jpg,1695.5,1167.5,1769.5,1337.5,1658.5,1475.5,1755.5,1328.5
473.jpg,1790.5,1267.5,1867.5,1426.5,1762.5,1614.5,1849.5,1479.5
474.jpg,769.5,598.833,810.167,675.5,734.167,742.167,799.5,669.5
475.jpg,474.167,411.167,497.167,450.5,464.167,484.5,492.167,450.833
476.jpg,759.0,572.5,797.0,649.5,743.0,715.0,783.5,647.5
477.jpg,1623.5,1225.5,1663.5,1397.5,1559.5,1510.5,1636.5,1371.5
478.jpg,744.5,696.5,813.5,838.5,715.5,948.5,795.5,821.5
479.jpg,1043.167,1386.5,1144.5,1586.5,1029.833,1894.5,1093.833,1653.167
480.jpg,2143.167,1187.5,2301.833,1400.833,2073.833,1584.833,2253.833,1396.833
481.jpg,2076.167,1346.167,2220.167,1591.5,2006.833,1780.833,2090.833,1539.5
482.jpg,1588.833,1111.5,1635.5,1278.833,1530.167,1400.167,1608.833,1246.833
483.jpg,775.0,528.5,809.0,606.0,748.0,668.5,794.5,589.5
484.jpg,482.5,386.5,503.5,440.167,469.5,483.5,494.5,429.5
485.jpg,814.5,558.5,859.5,642.0,805.0,712.5,845.5,627.5
486.jpg,1272.5,1347.5,1340.5,1589.5,1228.5,1767.5,1316.5,1579.5
487.jpg,810.167,599.5,836.833,686.833,776.167,755.5,830.833,682.167
488.jpg,2323.167,1703.167,2437.833,1979.167,2251.167,2233.833,2396.5,1955.167
489.jpg,825.833,617.833,859.167,755.167,783.167,844.5,840.5,724.5
490.jpg,2202.5,1746.5,2307.5,2013.5,2169.5,2214.5,2277.5,1974.5
491.jpg,480.0,346.0,508.5,397.0,477.5,450.0,502.5,397.0
492.jpg,2147.5,1374.5,2237.5,1620.5,2035.833,1809.833,2203.833,1571.167
493.jpg,1770.5,1330.167,1845.167,1612.833,1657.167,1840.5,1818.5,1565.833
494.jpg,488.5,419.833,496.833,475.167,463.5,514.5,491.167,464.167
495.jpg,798.5,627.5,859.5,769.5,767.5,911.5,839.5,755.5
496.jpg,2523.5,1755.5,2676.5,1998.5,2485.5,2215.5,2616.5,1962.5
497.jpg,2570.5,1869.5,2764.5,2095.5,2500.5,2312.5,2704.5,2066.5
498.jpg,2042.167,1303.833,2195.5,1497.5,1984.833,1734.5,2124.833,1530.5
499.jpg,1756.167,1439.167,1890.833,1643.167,1718.833,1839.167,1848.167,1609.833
500.jpg,2413.5,1686.5,2579.5,1960.5,2373.5,2218.5,2501.5,1906.5
501.jpg,1622.833,1496.167,1714.833,1654.833,1536.167,1752.167,1660.167,1613.5
502.jpg,800.833,633.833,810.833,713.167,758.833,764.5,801.5,701.167
503.jpg,2088.833,1346.5,2190.167,1587.833,2043.5,1783.833,2160.833,1566.5
504.jpg,2322.5,1698.5,2492.5,1952.5,2272.5,2156.5,2428.5,1904.5
505.jpg,1906.167,1150.833,2011.5,1386.833,1887.5,1556.167,1988.833,1380.167
506.jpg,2271.5,1497.5,2385.5,1749.5,2253.5,1953.5,2357.5,1697.5
507.jpg,2179.167,1360.5,2309.833,1615.167,2151.167,1784.5,2252.5,1545.833
508.jpg,2179.5,1391.5,2287.5,1631.5,2205.5,1779.5,2265.5,1601.5
509.jpg,1640.5,950.5,1744.5,1196.5,1558.5,1368.5,1706.5,1202.5
510.jpg,2171.5,1738.5,2279.5,2032.5,2126.5,2280.5,2248.5,1996.5
511.jpg,2772.5,1851.5,2878.5,2123.5,2760.5,2335.5,2826.5,2091.5
512.jpg,2361.5,1747.5,2493.5,2003.5,2321.5,2259.5,2465.5,1999.5
513.jpg,791.5,661.5,816.5,744.5,752.5,797.5,802.5,732.5
514.jpg,1287.5,1484.5,1479.5,1724.5,1254.5,1937.5,1377.5,1709.5
515.jpg,1834.5,1360.5,1969.5,1579.5,1798.5,1789.5,1885.5,1573.5
516.jpg,2083.5,1359.5,2197.5,1602.5,2050.5,1785.5,2137.5,1563.5
517.jpg,2027.5,1356.5,2156.5,1626.5,2009.5,1809.5,2111.5,1590.5
519.jpg,790.833,706.833,857.5,841.5,772.167,945.5,833.5,814.833
520.jpg,1817.5,1913.5,2045.5,2231.5,1847.5,2603.5,1991.5,2225.5
521.jpg,2199.5,1384.5,2249.5,1664.5,2141.5,1836.5,2213.5,1626.5
522.jpg,2665.5,1798.5,2800.5,2095.5,2650.5,2290.5,2764.5,2038.5
523.jpg,1844.5,1049.5,1997.5,1265.5,1781.5,1445.5,1913.5,1229.5
524.jpg,1854.591,1176.88,1975.201,1438.201,1745.468,1599.013,1934.997,1400.869
525.jpg,1535.469,1137.549,1609.747,1360.384,1426.704,1532.816,1585.872,1368.343
526.jpg,1946.484,1096.473,2061.35,1334.821,1848.848,1555.938,2003.917,1369.281
527.jpg,1672.515,1054.227,1750.451,1267.25,1610.167,1443.904,1724.472,1246.468
528.jpg,1781.5,1514.5,1892.5,1751.5,1706.5,1958.5,1862.5,1745.5
529.jpg,1958.5,1028.5,2072.5,1295.5,1895.5,1478.5,2030.5,1268.5
530.jpg,1946.5,1172.5,2036.5,1406.5,1880.5,1574.5,1982.5,1364.5
531.jpg,1943.5,1109.5,2066.5,1400.5,1862.5,1568.5,2018.5,1361.5
533.jpg,2051.5,1043.5,2153.5,1283.5,2018.5,1409.5,2072.5,1196.5
535.jpg,1763.5,1831.5,1919.5,2047.5,1655.5,2191.5,1807.5,2011.5
536.jpg,1967.5,1295.5,1820.5,1094.5,1703.5,1502.5,1871.5,1280.5
537.jpg,1973.5,1175.5,2051.5,1439.5,1883.5,1601.5,2024.5,1403.5
538.jpg,2027.5,1397.5,1952.5,1169.5,1820.5,1562.5,1976.5,1349.5
539.jpg,1928.5,1076.5,2096.5,1337.5,1871.5,1496.5,2027.5,1304.5
540.jpg,1982.5,1223.5,2114.5,1478.5,1919.5,1670.5,2087.5,1466.5
542.jpg,1892.5,1238.5,2039.5,1487.5,1829.5,1688.5,1997.5,1460.5
543.jpg,1862.5,1160.5,1979.5,1409.5,1778.5,1571.5,1934.5,1376.5
544.jpg,1955.5,1097.5,2114.5,1319.5,1889.5,1496.5,2045.5,1274.5
547.jpg,1994.5,1175.5,2069.5,1454.5,1850.5,1622.5,2003.5,1412.5
548.jpg,1802.5,965.5,1910.5,1202.5,1763.5,1382.5,1880.5,1196.5
549.jpg,1901.5,1070.5,1994.5,1313.5,1802.5,1493.5,1934.5,1280.5
550.jpg,1895.5,1403.5,1949.5,1631.5,1832.5,1793.5,1901.5,1592.5
551.jpg,2083.5,1815.5,2187.5,2095.5,2051.5,2503.5,2171.5,2251.5
552.jpg,2595.5,1791.5,2731.5,2067.5,2523.5,2259.5,2687.5,2023.5
553.jpg,1835.5,1142.5,1913.5,1421.5,1697.5,1625.5,1871.5,1391.5
554.jpg,1658.5,1133.5,1784.5,1352.5,1562.5,1553.5,1748.5,1355.5
555.jpg,1218.961,1052.38,1317.202,1204.012,1157.027,1355.643,1231.775,1191.198
556.jpg,1955.5,1229.5,2051.5,1517.5,1871.5,1691.5,2003.5,1460.5
557.jpg,2024.5,1391.5,2045.5,1673.5,1799.5,1826.5,2021.5,1634.5
558.jpg,2735.5,1839.5,2863.5,2143.5,2615.5,2363.5,2775.5,2115.5
559.jpg,2045.5,1244.5,2132.5,1514.5,1952.5,1721.5,2102.5,1484.5
560.jpg,1871.5,1133.5,2000.5,1331.5,1811.5,1469.5,1934.5,1310.5
561.jpg,780.483,688.2,780.483,811.244,695.036,898.399,768.52,794.154
562.jpg,1691.5,1187.5,1778.5,1391.5,1616.5,1526.5,1751.5,1385.5
563.jpg,1853.5,1172.5,1973.5,1430.5,1709.5,1604.5,1871.5,1385.5
564.jpg,1703.5,989.5,1823.5,1193.5,1676.5,1322.5,1778.5,1169.5
565.jpg,1766.5,1181.5,1919.5,1409.5,1676.5,1535.5,1817.5,1382.5
567.jpg,1994.5,1145.5,2087.5,1388.5,1919.5,1565.5,2036.5,1373.5
568.jpg,965.5,925.5,1041.5,1121.5,863.5,1263.5,1017.5,1103.5
569.jpg,1787.5,1070.5,1829.5,1298.5,1664.5,1583.5,1772.5,1361.5
570.jpg,1895.5,1133.5,1919.5,1385.5,1763.5,1523.5,1874.5,1322.5
571.jpg,1892.5,1079.5,1991.5,1325.5,1799.5,1502.5,1922.5,1286.5
572.jpg,2027.5,1421.5,2162.5,1652.5,1934.5,1826.5,2081.5,1619.5
573.jpg,1796.5,1139.5,1949.5,1373.5,1736.5,1514.5,1865.5,1310.5
574.jpg,1790.461,1199.242,1934.661,1421.31,1738.549,1582.814,1862.561,1378.05
575.jpg,1898.5,1100.5,1976.5,1340.5,1793.5,1487.5,1940.5,1292.5
576.jpg,1877.5,1157.5,1961.5,1388.5,1775.5,1574.5,1910.5,1379.5
577.jpg,1826.5,1091.5,1973.5,1313.5,1739.5,1523.5,1892.5,1337.5
578.jpg,1997.5,1313.5,2105.5,1544.5,1880.5,1652.5,2021.5,1487.5
579.jpg,1958.5,1115.5,2093.5,1373.5,1892.5,1544.5,2033.5,1358.5
580.jpg,1808.5,1193.5,1835.5,1427.5,1724.5,1586.5,1784.5,1367.5
581.jpg,1826.5,1268.5,1850.5,1532.5,1631.5,1655.5,1811.5,1472.5
582.jpg,1922.5,1109.5,2012.5,1337.5,1874.5,1547.5,1982.5,1343.5
583.jpg,1928.5,1013.5,2057.5,1238.5,1904.5,1403.5,2006.5,1187.5
584.jpg,1442.5,1007.5,1553.5,1265.5,1409.5,1427.5,1532.5,1244.5
585.jpg,1889.5,1088.5,2030.5,1325.5,1841.5,1532.5,1958.5,1286.5
586.jpg,1997.5,1058.5,2117.5,1298.5,1916.5,1454.5,2066.5,1295.5
587.jpg,1604.5,1145.5,1712.5,1331.5,1532.5,1433.5,1625.5,1289.5
588.jpg,809.459,626.217,847.955,752.485,769.423,851.035,837.176,749.405
589.jpg,1988.5,1202.5,2015.5,1427.5,1895.5,1610.5,1991.5,1382.5
591.jpg,1799.5,1076.5,1892.5,1283.5,1748.5,1445.5,1844.5,1247.5
592.jpg,1826.5,1199.5,1871.5,1451.5,1709.5,1607.5,1844.5,1415.5
593.jpg,2071.667,1332.895,2113.711,1570.143,1987.58,1723.303,2092.689,1522.093
594.jpg,1691.5,995.5,1805.5,1220.5,1604.5,1367.5,1736.5,1187.5
596.jpg,1856.5,1157.5,1958.5,1367.5,1769.5,1556.5,1898.5,1346.5
597.jpg,1928.5,1016.5,2072.5,1250.5,1859.5,1415.5,2033.5,1226.5
598.jpg,2222.5,1442.5,2339.5,1673.5,2177.5,1844.5,2309.5,1667.5
600.jpg,1898.5,1076.5,2000.5,1316.5,1805.5,1475.5,1958.5,1283.5
601.jpg,2000.5,1043.5,2069.5,1295.5,1898.5,1496.5,2027.5,1271.5
603.jpg,2015.5,1184.5,2090.5,1439.5,1886.5,1583.5,2012.5,1361.5
604.jpg,1916.5,1310.5,2015.5,1541.5,1805.5,1721.5,1970.5,1523.5
605.jpg,2611.5,1791.5,2827.5,2055.5,2519.5,2307.5,2679.5,2071.5
606.jpg,1895.5,1205.5,1997.5,1430.5,1802.5,1565.5,1940.5,1421.5
607.jpg,1868.5,1439.5,1982.5,1685.5,1787.5,1844.5,1919.5,1637.5
608.jpg,1925.5,1088.5,2003.5,1313.5,1847.5,1505.5,1964.5,1322.5
609.jpg,1808.5,1205.5,1889.5,1445.5,1706.5,1598.5,1850.5,1403.5
610.jpg,2135.5,1460.5,2195.5,1718.5,2009.5,1850.5,2159.5,1658.5
612.jpg,1874.5,1100.5,1961.5,1346.5,1793.5,1499.5,1928.5,1319.5
613.jpg,1862.5,1154.5,1988.5,1394.5,1772.5,1568.5,1949.5,1385.5
614.jpg,1862.5,1157.5,1988.5,1388.5,1751.5,1583.5,1946.5,1385.5
615.jpg,1931.5,1163.5,2027.5,1415.5,1856.5,1574.5,1991.5,1391.5
616.jpg,1853.5,1235.5,1994.5,1496.5,1721.5,1700.5,1898.5,1529.5
617.jpg,1889.5,1190.5,1988.5,1454.5,1784.5,1631.5,1955.5,1439.5
618.jpg,2081.5,1334.5,2225.5,1550.5,2036.5,1718.5,2159.5,1541.5
619.jpg,1751.5,1307.5,1865.5,1556.5,1595.5,1664.5,1778.5,1520.5
620.jpg,807.5,649.5,893.5,775.5,771.5,863.5,857.5,765.5
621.jpg,1820.5,1244.5,1940.5,1469.5,1643.5,1649.5,1859.5,1487.5
623.jpg,775.687,568.909,798.833,706.246,750.997,838.954,784.945,696.988
624.jpg,2162.5,1517.5,2243.5,1766.5,2069.5,1943.5,2192.5,1730.5
625.jpg,1892.5,1157.5,2003.5,1403.5,1790.5,1589.5,1946.5,1397.5
626.jpg,1697.5,1139.5,1703.5,1382.5,1514.5,1511.5,1679.5,1364.5
627.jpg,1502.5,1148.5,1568.5,1382.5,1424.5,1535.5,1547.5,1367.5
628.jpg,1274.5,932.5,1415.5,1154.5,1223.5,1325.5,1364.5,1124.5
629.jpg,1937.5,1148.5,2003.5,1403.5,1820.5,1559.5,1961.5,1355.5
630.jpg,1673.5,1010.5,1793.5,1241.5,1580.5,1397.5,1748.5,1208.5
631.jpg,2150.5,1286.5,2282.5,1505.5,2078.5,1679.5,2228.5,1496.5
632.jpg,2083.5,1047.5,2131.5,1331.5,1947.5,1475.5,2079.5,1275.5
633.jpg,1883.5,1067.5,1979.5,1289.5,1817.5,1496.5,1931.5,1289.5
634.jpg,20.5,13.229,21.524,15.559,19.653,17.006,20.853,15.065
635.jpg,1928.5,1265.5,1994.5,1493.5,1865.5,1649.5,1952.5,1439.5
636.jpg,2144.5,1364.5,2222.5,1583.5,2102.5,1727.5,2174.5,1526.5
637.jpg,1943.5,1094.5,2072.5,1343.5,1889.5,1547.5,2027.5,1346.5
638.jpg,1961.5,1229.5,1976.5,1499.5,1778.5,1649.5,1955.5,1460.5
639.jpg,2156.5,1334.5,2234.5,1592.5,2072.5,1781.5,2174.5,1574.5
640.jpg,1883.5,1361.5,1970.5,1583.5,1754.5,1739.5,1931.5,1574.5
641.jpg,2042.5,1193.5,2240.5,1421.5,1991.5,1607.5,2135.5,1388.5
642.jpg,1907.5,1310.5,1973.5,1580.5,1784.5,1760.5,1955.5,1529.5
643.jpg,1793.5,1157.5,1910.5,1412.5,1730.5,1595.5,1871.5,1376.5
644.jpg,2012.5,1094.5,2189.5,1310.5,1973.5,1478.5,2057.5,1274.5
645.jpg,2072.5,1370.5,2150.5,1604.5,2009.5,1799.5,2093.5,1571.5
646.jpg,2643.5,1759.5,2735.5,2071.5,2543.5,2295.5,2683.5,2031.5
647.jpg,2647.5,1875.5,2787.5,2143.5,2599.5,2363.5,2739.5,2107.5
648.jpg,1874.5,1340.5,1970.5,1586.5,1748.5,1733.5,1931.5,1568.5
650.jpg,1937.5,1019.5,1991.5,1256.5,1829.5,1436.5,1928.5,1229.5
651.jpg,789.5,719.5,863.5,857.5,717.5,941.5,829.5,843.5
652.jpg,2619.5,1823.5,2823.5,2051.5,2579.5,2295.5,2775.5,2039.5
653.jpg,2078.5,1370.5,2162.5,1625.5,1967.5,1784.5,2102.5,1559.5
654.jpg,1847.5,1133.5,1964.5,1358.5,1745.5,1517.5,1925.5,1358.5
655.jpg,2291.5,1771.5,2431.5,2031.5,2199.5,2239.5,2375.5,2007.5
656.jpg,1880.5,1262.5,1919.5,1526.5,1739.5,1715.5,1886.5,1478.5
657.jpg,2108.5,1340.5,2285.5,1538.5,2057.5,1721.5,2219.5,1523.5
