path_img,punto_1_X,punto_1_Y,punto_2_X,punto_2_Y,punto_5_X,punto_5_Y,punto_6_X,punto_6_Y
332.jpg,360.0,380.0,770.383,284.908,787.171,644.467,795.566,876.711
333.jpg,1702.0,1218.0,2562.151,1036.849,2598.295,1734.44,2562.151,2168.175
334.jpg,973.0,787.0,1992.458,600.655,2018.595,1531.791,1966.321,2250.562
335.jpg,1184.0,910.0,1921.491,791.876,1924.232,1359.425,1918.749,1713.115
336.jpg,1684.0,1279.0,2515.163,1076.608,2572.994,1799.5,2526.006,2348.897
337.jpg,1407.0,785.0,2070.99,663.728,2068.175,1212.56,2031.586,1620.666
338.jpg,342.0,397.0,723.371,310.339,717.694,645.306,697.823,888.016
339.jpg,433.0,528.0,969.541,390.238,971.485,852.903,981.205,1175.602
340.jpg,1749.0,1160.0,2641.669,1044.078,2688.657,1727.211,2634.44,2182.633
341.jpg,1800.0,1171.0,2630.825,1181.428,2638.054,1799.5,2591.066,2254.922
342.jpg,521.0,529.0,1145.754,401.26,1098.152,875.375,1069.591,1189.548
343.jpg,1067.0,571.0,1848.12,450.599,1895.293,1111.031,1842.223,1697.754
344.jpg,1393.0,864.0,2172.873,784.955,2189.764,1345.189,2237.623,1871.641
345.jpg,408.0,287.0,1016.053,242.553,1055.467,741.797,1055.467,1119.515
346.jpg,1417.0,1159.0,2156.962,1000.675,2118.184,1645.798,2097.032,2068.83
347.jpg,1159.0,956.0,1861.171,797.359,1883.106,1397.81,1814.561,1820.045
348.jpg,1176.0,943.0,1863.913,865.904,1863.913,1460.871,1828.27,1965.359
349.jpg,1781.0,1196.0,2605.524,957.331,2663.355,1705.524,2616.367,2262.151
350.jpg,1632.0,876.0,2371.5,667.5,2363.5,1289.5,2345.5,1739.5
351.jpg,402.167,446.167,631.5,376.833,659.5,578.0,656.5,705.0
353.jpg,612.833,392.833,878.167,373.167,846.833,599.167,820.833,731.833
354.jpg,1139.5,759.5,1833.5,573.5,1892.167,1088.167,1846.833,1420.167
355.jpg,570.0,392.0,815.5,336.5,801.167,553.833,769.833,707.5
356.jpg,431.0,940.0,1181.833,844.5,1158.833,1414.833,1090.5,1856.5
357.jpg,432.0,940.5,1183.5,852.0,1152.167,1416.0,1092.167,1872.667
358.jpg,1284.0,744.0,2015.5,563.5,2044.833,1167.167,1980.167,1562.833
359.jpg,1252.0,748.0,2013.5,697.5,1948.167,1305.5,1794.5,1783.5
360.jpg,389.0,310.0,543.5,296.5,533.75,433.5,502.5,516.75
361.jpg,987.0,582.0,1640.5,299.5,1768.5,969.5,1705.5,1386.5
362.jpg,1136.0,740.0,1854.5,597.5,1898.833,1095.5,1852.167,1416.5
363.jpg,1399.5,770.5,2149.5,530.5,2159.5,1277.5,2101.5,1734.5
364.jpg,554.0,338.0,812.5,276.5,819.167,477.833,801.833,612.5
365.jpg,588.0,436.0,834.833,374.167,838.167,590.833,812.833,722.833
366.jpg,588.0,440.0,836.833,372.833,836.167,591.5,813.5,721.5
367.jpg,571.5,444.833,828.833,422.167,791.0,618.0,749.5,748.5
368.jpg,593.0,415.0,829.5,356.5,839.167,566.833,814.167,726.5
369.jpg,666.0,876.0,1247.167,746.5,1253.5,1300.5,1192.5,1632.167
370.jpg,1110.0,582.0,1808.5,527.5,1755.5,1072.5,1675.5,1438.5
371.jpg,341.0,258.0,459.0,213.5,475.5,332.0,469.5,416.0
372.jpg,690.0,603.0,1346.5,512.5,1256.5,1104.5,1280.5,1564.5
373.jpg,1221.0,837.0,1793.5,719.5,1788.5,1207.833,1743.833,1535.167
374.jpg,349.0,270.0,532.5,243.5,523.5,390.5,495.833,505.167
375.jpg,574.0,416.0,804.167,422.167,788.167,607.5,770.167,726.167
376.jpg,1223.5,723.5,1958.5,603.5,1990.5,1118.5,1908.5,1557.5
377.jpg,1280.0,696.0,2100.5,553.5,2053.5,1162.5,1891.5,1567.5
378.jpg,454.0,346.0,886.5,279.5,922.5,637.0,891.5,831.0
379.jpg,520.0,516.0,955.5,405.5,973.5,728.5,961.5,916.5
380.jpg,1140.0,723.0,1817.5,698.5,1754.5,1250.5,1652.5,1547.5
381.jpg,579.0,861.0,1082.5,860.5,1002.5,1256.5,906.5,1500.5
382.jpg,1782.0,1221.0,2587.821,1041.836,2627.237,1716.288,2600.96,2084.171
383.jpg,1104.0,896.0,1843.5,775.5,1873.5,1383.5,1837.5,1775.5
384.jpg,1444.0,916.0,2223.5,803.5,2255.5,1407.5,2231.5,1815.5
385.jpg,1776.0,1218.0,2699.5,1055.5,2724.5,1863.5,2698.5,2345.5
386.jpg,1228.0,850.0,1697.5,777.5,1685.5,1208.5,1638.5,1497.5
387.jpg,1404.0,976.0,2181.5,795.5,2232.5,1401.833,2159.167,1809.5
388.jpg,960.0,443.0,1675.5,312.5,1703.5,887.5,1595.5,1329.5
389.jpg,569.0,427.0,814.5,377.833,821.167,583.167,802.5,721.167
391.jpg,524.0,848.0,1223.5,691.5,1188.5,1341.5,1158.5,1777.5
392.jpg,1089.0,687.0,1724.5,533.5,1722.833,1015.5,1696.167,1372.167
393.jpg,1192.0,684.0,1899.5,487.5,1936.5,1028.5,1856.5,1448.5
394.jpg,1128.0,687.0,1775.5,593.5,1745.833,1157.833,1621.833,1601.833
395.jpg,538.0,421.0,795.5,371.5,785.5,591.5,754.5,731.5
396.jpg,344.0,270.0,520.0,256.0,505.0,402.5,479.5,493.5
397.jpg,560.0,1008.0,1335.5,835.5,1329.5,1511.5,1205.5,2005.5
399.jpg,416.0,968.0,1299.5,831.5,1253.5,1608.5,1177.5,2145.5
400.jpg,1272.0,688.0,1979.5,531.5,1953.5,1077.5,1851.5,1515.5
401.jpg,496.0,992.0,1277.5,850.5,1280.833,1522.833,1250.5,2041.5
402.jpg,460.0,1004.0,1248.5,797.5,1258.5,1565.5,1180.5,2107.5
403.jpg,589.0,419.0,1173.452,330.071,1184.048,787.786,1103.524,1088.69
404.jpg,1121.5,590.5,1817.5,482.5,1804.167,1104.833,1709.5,1436.167
405.jpg,1568.0,808.0,2211.5,825.5,2089.5,1343.5,2001.5,1709.5
407.jpg,1552.0,816.0,2191.5,711.5,2070.5,1278.5,1997.167,1671.167
408.jpg,580.0,422.0,814.167,391.5,778.167,606.167,743.5,754.167
409.jpg,570.0,404.0,816.833,346.167,802.833,550.833,774.833,710.833
410.jpg,336.0,309.0,509.5,273.5,487.0,415.0,465.0,530.5
411.jpg,339.0,306.0,512.5,270.5,489.5,416.0,469.0,529.5
412.jpg,351.0,276.0,509.5,247.5,511.5,377.5,495.5,458.5
413.jpg,347.0,304.0,491.5,276.5,510.5,419.5,501.5,493.5
414.jpg,664.0,825.0,1374.333,631.762,1395.857,1245.19,1363.571,1589.571
415.jpg,1208.0,700.0,1967.5,603.5,1951.5,1219.5,1855.5,1599.5
416.jpg,646.167,430.167,883.5,415.5,880.833,630.167,859.5,758.167
418.jpg,1095.0,780.0,1658.5,731.5,1676.5,1196.5,1613.5,1580.5
419.jpg,1140.0,1518.0,2219.5,1277.5,2179.833,2092.833,2143.833,2628.833
421.jpg,1170.0,900.0,1691.5,881.5,1659.5,1307.833,1610.167,1541.167
423.jpg,546.0,312.0,797.167,270.833,801.833,478.5,777.833,624.167
424.jpg,383.0,266.0,551.167,252.5,548.75,387.5,527.25,488.0
425.jpg,564.0,309.0,816.5,276.167,814.833,489.833,800.5,612.833
426.jpg,568.0,453.0,811.5,430.167,799.5,634.0,784.5,790.0
427.jpg,561.0,424.0,798.167,359.5,810.167,561.167,797.5,720.5
428.jpg,355.0,310.0,515.5,268.5,520.5,415.5,502.5,514.5
429.jpg,568.0,372.0,802.167,292.833,828.0,483.0,836.5,604.5
430.jpg,1180.0,736.0,1919.5,635.5,1947.5,1239.5,1847.5,1631.5
431.jpg,558.0,385.0,807.5,344.833,812.833,564.833,792.833,700.833
432.jpg,626.0,384.0,894.167,354.167,887.5,572.833,845.5,746.833
433.jpg,592.0,430.0,848.833,396.833,826.833,605.5,808.833,732.833
434.jpg,554.0,576.0,895.5,473.5,920.833,755.5,904.833,1011.5
435.jpg,510.0,382.0,731.5,349.5,708.5,544.5,697.5,712.5
436.jpg,1194.0,822.0,1650.5,712.167,1691.833,1120.5,1673.167,1407.167
437.jpg,537.0,397.0,786.167,380.833,798.5,600.167,787.833,729.5
438.jpg,568.0,409.0,827.5,416.833,803.0,602.5,785.0,743.0
439.jpg,355.0,285.0,508.5,297.0,495.0,411.5,480.0,479.0
440.jpg,313.0,282.0,466.5,240.0,471.167,351.833,470.25,440.25
441.jpg,558.0,389.0,778.167,356.833,778.167,532.833,751.5,665.5
442.jpg,291.0,273.0,452.167,231.5,470.5,359.833,472.5,451.167
443.jpg,448.0,884.0,1115.146,628.13,1166.956,1229.128,1149.686,1678.15
444.jpg,444.0,884.0,1119.5,626.5,1165.5,1237.5,1145.5,1671.5
445.jpg,1089.0,780.0,1665.5,691.5,1679.5,1184.5,1679.5,1461.5
446.jpg,542.0,312.0,790.167,251.5,792.167,454.167,796.167,625.5
447.jpg,1080.0,810.0,1568.5,695.5,1609.5,1151.5,1553.5,1460.5
448.jpg,565.0,410.0,803.5,412.833,791.5,618.5,765.5,771.167
449.jpg,577.0,409.0,828.833,392.833,832.167,591.5,814.167,760.167
450.jpg,147.838,122.729,219.303,110.754,213.75,170.0,208.5,218.0
451.jpg,314.0,314.0,483.5,286.5,477.0,436.0,460.0,538.5
452.jpg,338.0,254.0,504.5,239.5,495.5,386.5,466.5,487.5
453.jpg,338.0,251.0,503.5,238.5,497.0,386.5,466.5,488.0
454.jpg,282.0,213.0,444.5,178.5,439.167,299.5,435.167,398.5
455.jpg,286.0,271.0,457.5,242.5,451.5,377.0,433.5,458.0
456.jpg,1500.0,672.0,2211.5,667.5,2241.5,1207.5,2193.5,1547.5
457.jpg,354.0,321.0,507.5,292.5,506.833,414.833,482.5,519.167
458.jpg,608.0,948.0,1255.5,795.5,1306.5,1341.5,1284.5,1763.5
459.jpg,335.0,261.0,495.5,264.5,491.0,384.5,473.0,457.5
460.jpg,313.0,258.0,478.0,245.0,470.5,378.5,464.167,490.833
461.jpg,345.0,323.0,503.5,293.5,507.5,427.0,491.0,516.5
462.jpg,282.0,336.0,532.5,307.833,539.833,507.833,504.5,666.5
463.jpg,424.0,585.0,680.833,524.5,683.5,730.0,658.0,885.5
464.jpg,578.0,390.0,832.5,365.5,810.5,587.5,782.0,730.5
465.jpg,1233.0,816.0,1715.833,765.833,1663.167,1212.5,1565.833,1512.5
466.jpg,567.5,276.5,724.5,271.5,723.167,393.5,704.5,482.167
467.jpg,590.0,417.0,842.5,371.5,835.5,578.167,814.833,700.167
468.jpg,349.5,291.0,518.5,280.0,501.5,419.5,486.0,535.5
469.jpg,582.0,432.0,831.5,405.5,830.0,604.0,801.5,737.0
470.jpg,1535.5,635.5,2285.5,593.5,2234.5,1278.5,2105.5,1750.5
471.jpg,357.0,254.0,501.833,229.5,502.5,364.167,486.5,450.833
472.jpg,1265.0,828.0,1754.5,749.5,1756.5,1175.5,1722.5,1453.5
473.jpg,1282.0,894.0,1809.5,797.5,1825.5,1253.5,1787.5,1659.5
474.jpg,525.0,385.0,793.833,376.833,789.833,586.167,761.833,731.5
475.jpg,317.0,316.0,463.833,281.833,479.5,401.75,476.25,501.5
476.jpg,528.0,389.0,774.5,344.5,778.5,563.0,768.5,726.5
477.jpg,1208.5,868.5,1702.5,834.5,1672.167,1222.5,1608.167,1514.5
478.jpg,358.0,377.0,760.5,304.833,758.5,671.5,742.5,967.5
479.jpg,444.0,804.0,1082.5,707.5,1087.5,1303.5,1077.5,1902.5
480.jpg,1445.0,673.0,2232.5,510.5,2166.5,1114.5,2136.5,1655.5
481.jpg,1383.0,819.0,2153.5,653.5,2165.5,1339.5,2054.5,1763.5
482.jpg,1193.0,856.0,1654.5,746.833,1627.833,1129.833,1581.167,1367.5
483.jpg,570.5,403.5,793.5,335.5,798.5,526.5,776.5,651.5
484.jpg,351.5,293.5,504.0,252.5,498.5,389.5,482.0,484.5
485.jpg,559.0,417.0,809.5,342.5,837.5,557.5,829.5,703.5
486.jpg,619.0,839.0,1302.5,826.5,1318.5,1372.5,1276.5,1767.5
487.jpg,600.0,418.0,840.5,397.5,838.0,597.0,802.5,744.0
488.jpg,1508.0,1235.0,2362.5,979.5,2362.5,1648.5,2335.5,2194.5
489.jpg,418.0,369.0,853.833,311.833,851.167,619.5,824.5,852.5
490.jpg,1375.0,1210.0,2331.5,1110.5,2262.5,1749.5,2232.5,2211.5
491.jpg,322.0,272.5,469.0,226.0,497.5,343.0,494.0,446.5
492.jpg,1446.0,879.0,2171.5,731.5,2189.5,1353.5,2135.5,1821.5
493.jpg,1124.0,930.0,1828.5,791.5,1828.5,1370.5,1768.5,1792.5
494.jpg,350.5,320.0,498.5,296.5,500.5,423.0,479.5,507.0
495.jpg,465.0,392.0,857.167,327.5,841.5,647.5,818.5,857.5
496.jpg,1750.0,1237.0,2574.5,1032.5,2586.5,1743.5,2577.5,2214.5
497.jpg,1752.0,1287.0,2579.5,1106.5,2624.5,1823.5,2576.5,2387.5
498.jpg,1379.5,803.5,2049.5,667.5,2081.5,1256.5,2059.5,1761.5
499.jpg,1116.0,988.0,1847.5,895.5,1828.5,1459.5,1816.5,1812.5
500.jpg,1490.0,1204.0,2416.5,957.5,2491.5,1692.5,2485.5,2133.5
501.jpg,1014.0,1105.0,1575.5,1000.5,1585.5,1448.5,1581.5,1823.5
502.jpg,587.0,426.0,833.833,394.167,809.5,632.167,775.5,778.167
503.jpg,1414.0,915.0,2111.5,778.5,2155.5,1373.5,2119.5,1731.5
504.jpg,1527.0,1116.0,2333.5,986.5,2371.5,1656.5,2331.5,2160.5
505.jpg,1106.0,771.0,1885.5,509.5,1945.5,1142.5,1930.5,1610.5
506.jpg,1504.0,936.0,2259.5,775.5,2311.5,1475.5,2319.5,1903.5
507.jpg,1431.0,937.0,2218.293,793.63,2244.5,1369.167,2205.833,1792.167
508.jpg,1428.0,903.0,2242.151,783.405,2239.5,1389.5,2241.5,1829.5
509.jpg,1011.0,456.0,1708.5,363.5,1678.5,925.5,1614.5,1388.5
510.jpg,1446.0,1298.0,2195.5,1123.5,2237.5,1747.5,2198.5,2242.5
511.jpg,1878.0,1275.0,2792.5,1019.5,2858.5,1796.5,2816.5,2345.5
512.jpg,1517.0,1250.0,2387.255,1075.302,2395.5,1756.5,2377.5,2293.5
513.jpg,580.0,442.0,833.5,445.5,806.5,656.5,768.5,811.5
514.jpg,507.5,854.5,1377.5,782.5,1398.5,1457.5,1347.5,1874.5
515.jpg,1055.0,918.0,1771.5,749.5,1858.5,1346.5,1843.5,1801.5
516.jpg,1415.0,892.0,2110.5,783.5,2125.5,1370.5,2104.5,1782.5
517.jpg,1360.0,868.0,2071.5,791.5,2111.5,1371.5,2079.5,1779.5
519.jpg,408.0,404.0,825.5,347.5,837.5,693.5,788.833,952.5
520.jpg,774.0,1158.0,1919.5,899.5,1977.5,1915.5,1901.5,2567.5
521.jpg,1482.0,894.0,2210.5,701.5,2279.5,1366.5,2195.5,1843.5
522.jpg,1826.0,1160.0,2734.5,985.5,2758.5,1801.5,2740.5,2296.5
523.jpg,1152.0,744.0,1898.5,551.5,1934.5,1052.5,1862.5,1400.5
524.jpg,1194.0,755.0,1966.586,631.265,1932.126,1231.441,1863.206,1547.323
525.jpg,811.0,657.0,1543.427,498.226,1572.608,1076.535,1469.149,1551.385
526.jpg,1229.0,617.0,1983.815,367.072,1975.201,1039.04,1894.794,1581.783
527.jpg,1088.0,639.0,1745.255,576.223,1727.07,1090.597,1685.504,1407.534
528.jpg,1128.0,993.0,1847.5,791.5,1778.5,1427.5,1787.5,1952.5
529.jpg,1194.0,633.0,1949.5,413.5,2018.5,1022.5,1967.5,1457.5
530.jpg,1221.0,765.0,1949.5,590.5,2030.5,1187.5,1979.5,1523.5
531.jpg,1182.0,765.0,1952.5,539.5,2006.5,1136.5,1955.5,1520.5
533.jpg,1344.0,591.0,2021.5,371.5,2126.5,1055.5,2072.5,1406.5
535.jpg,992.0,1344.0,1715.5,1147.5,1779.5,1795.5,1723.5,2211.5
536.jpg,1209.0,753.0,1892.5,557.5,1910.5,1106.5,1832.5,1427.5
537.jpg,1236.0,657.0,2024.5,566.5,2039.5,1199.5,1961.5,1598.5
538.jpg,1221.0,615.0,1967.5,482.5,2009.5,1133.5,1907.5,1556.5
539.jpg,1224.0,687.0,1985.5,536.5,2027.5,1079.5,1961.5,1463.5
540.jpg,1263.0,684.0,2075.5,551.5,2030.5,1208.5,2009.5,1673.5
542.jpg,1263.0,678.0,2006.5,626.5,1988.5,1241.5,1952.5,1646.5
543.jpg,1251.0,690.0,1985.5,623.5,1949.5,1172.5,1850.5,1520.5
544.jpg,1212.0,687.0,1931.5,494.5,2018.5,1034.5,1967.5,1499.5
547.jpg,1209.0,636.0,2033.5,479.5,2072.5,1136.5,1946.5,1595.5
548.jpg,1181.5,659.5,1835.5,461.5,1880.5,983.5,1841.5,1343.5
549.jpg,1173.0,633.0,1922.5,431.5,1931.5,1028.5,1856.5,1475.5
550.jpg,1130.5,944.5,1853.5,803.5,1931.5,1388.5,1892.5,1763.5
551.jpg,1200.0,1264.0,2207.5,1031.5,2167.5,1819.5,2115.5,2535.5
552.jpg,1751.5,1203.5,2599.5,1043.5,2679.5,1755.5,2623.5,2227.5
553.jpg,1185.0,657.0,1946.5,611.5,1907.5,1202.5,1820.5,1583.5
554.jpg,1116.0,639.0,1787.5,623.5,1727.5,1130.5,1673.5,1514.5
555.jpg,647.0,777.0,1223.233,597.484,1257.403,1035.295,1208.283,1332.151
556.jpg,1284.0,750.0,2075.5,596.5,2006.5,1223.5,1946.5,1652.5
557.jpg,1350.0,633.0,2153.5,674.5,2060.5,1385.5,1865.5,1865.5
558.jpg,1920.0,1252.0,2779.5,1091.5,2759.5,1803.5,2727.5,2339.5
559.jpg,1302.0,606.0,2087.5,578.5,2108.5,1226.5,2024.5,1691.5
560.jpg,1191.0,723.0,1946.5,596.5,1952.5,1130.5,1880.5,1460.5
561.jpg,364.0,399.0,782.192,322.488,789.027,654.022,724.088,917.197
562.jpg,960.0,762.0,1658.5,548.5,1724.5,1133.5,1661.5,1517.5
563.jpg,1131.0,717.0,1874.5,572.5,1922.5,1169.5,1793.5,1625.5
564.jpg,1020.0,573.0,1721.5,422.5,1757.5,977.5,1733.5,1316.5
565.jpg,1131.0,669.0,1886.5,584.5,1817.5,1145.5,1742.5,1556.5
567.jpg,1296.0,624.0,2042.5,488.5,2057.5,1103.5,1988.5,1547.5
568.jpg,482.0,494.0,959.5,379.5,1003.5,911.5,913.5,1275.5
569.jpg,1173.0,600.0,1862.5,524.5,1820.5,1085.5,1745.5,1550.5
570.jpg,1116.0,732.0,1868.5,569.5,1889.5,1157.5,1835.5,1505.5
571.jpg,1197.0,639.0,1904.5,491.5,1940.5,1079.5,1871.5,1460.5
572.jpg,1392.0,1047.0,2045.5,866.5,2087.5,1436.5,2039.5,1799.5
573.jpg,1146.0,675.0,1871.5,578.5,1889.5,1184.5,1808.5,1475.5
574.jpg,1159.0,770.0,1888.517,680.123,1879.865,1242.502,1825.069,1536.67
575.jpg,1197.0,717.0,1895.5,539.5,1946.5,1115.5,1895.5,1442.5
576.jpg,1272.0,693.0,1976.5,545.5,1958.5,1187.5,1865.5,1553.5
577.jpg,1203.0,585.0,1895.5,485.5,1913.5,1115.5,1805.5,1517.5
578.jpg,1299.0,717.0,2120.5,665.5,2066.5,1349.5,1922.5,1658.5
579.jpg,1209.0,594.0,1973.5,458.5,2018.5,1097.5,1949.5,1535.5
580.jpg,1050.0,741.0,1763.5,503.5,1838.5,1178.5,1775.5,1550.5
581.jpg,1212.0,678.0,1976.5,716.5,1871.5,1304.5,1724.5,1619.5
582.jpg,1239.0,687.0,1970.5,530.5,2000.5,1130.5,1943.5,1517.5
583.jpg,1185.0,744.0,1880.5,437.5,2000.5,1019.5,1982.5,1358.5
584.jpg,828.0,429.0,1490.5,314.5,1523.5,1001.5,1445.5,1451.5
585.jpg,1176.0,699.0,1925.5,494.5,1970.5,1097.5,1910.5,1499.5
586.jpg,1221.0,555.0,1928.5,335.5,2009.5,1025.5,1940.5,1511.5
587.jpg,1122.0,717.0,1748.5,650.5,1679.5,1163.5,1565.5,1445.5
588.jpg,424.0,394.0,826.397,338.266,851.035,640.076,809.459,855.654
589.jpg,1209.0,666.0,1976.5,518.5,2030.5,1172.5,1961.5,1574.5
591.jpg,1152.0,648.0,1832.5,461.5,1877.5,1094.5,1814.5,1412.5
592.jpg,1166.5,656.5,1862.5,623.5,1862.5,1196.5,1793.5,1589.5
593.jpg,1390.0,906.0,2074.671,753.288,2113.711,1329.892,2074.671,1819.404
594.jpg,984.0,447.0,1736.5,350.5,1742.5,983.5,1649.5,1391.5
596.jpg,1224.0,732.0,1916.5,623.5,1910.5,1154.5,1823.5,1547.5
597.jpg,1194.0,609.0,1889.5,395.5,1982.5,1007.5,1934.5,1433.5
598.jpg,1461.0,891.0,2195.5,779.5,2270.5,1439.5,2192.5,1901.5
600.jpg,1194.0,657.0,1898.5,485.5,1946.5,1070.5,1880.5,1457.5
601.jpg,1218.0,534.0,1919.5,353.5,2009.5,1001.5,1958.5,1487.5
603.jpg,1239.0,687.0,2015.5,512.5,2048.5,1163.5,1967.5,1541.5
604.jpg,1221.0,792.0,1994.5,686.5,1994.5,1316.5,1895.5,1718.5
605.jpg,1688.0,1248.0,2583.5,991.5,2675.5,1739.5,2559.5,2331.5
606.jpg,1254.0,753.0,1979.5,644.5,1961.5,1202.5,1871.5,1574.5
607.jpg,1116.0,1014.0,1886.5,875.5,1913.5,1427.5,1868.5,1829.5
608.jpg,1179.0,588.0,1958.5,410.5,1973.5,1040.5,1892.5,1505.5
609.jpg,1227.0,741.0,1919.5,677.5,1898.5,1250.5,1775.5,1601.5
610.jpg,1479.0,906.0,2171.5,854.5,2186.5,1502.5,2078.5,1865.5
612.jpg,1199.5,650.5,1865.5,437.5,1904.5,1067.5,1820.5,1535.5
613.jpg,1209.0,726.0,1955.5,599.5,1949.5,1184.5,1874.5,1565.5
614.jpg,1209.0,729.0,1964.5,596.5,1949.5,1193.5,1874.5,1565.5
615.jpg,1290.0,657.0,1988.5,521.5,1997.5,1160.5,1898.5,1580.5
616.jpg,1098.0,774.0,1835.5,572.5,1901.5,1226.5,1784.5,1730.5
617.jpg,1191.0,645.0,1958.5,641.5,1958.5,1229.5,1850.5,1628.5
618.jpg,1434.0,858.0,2117.5,737.5,2186.5,1352.5,2108.5,1736.5
619.jpg,1257.0,822.0,1958.5,842.5,1844.5,1370.5,1697.5,1691.5
620.jpg,452.0,408.0,821.5,313.5,849.5,651.5,805.5,865.5
621.jpg,1230.0,840.0,1928.5,779.5,1904.5,1292.5,1766.5,1613.5
623.jpg,430.0,354.0,823.5,293.5,814.264,601.315,791.118,801.92
624.jpg,1374.0,1023.0,2108.5,893.5,2162.5,1478.5,2120.5,1976.5
625.jpg,1191.0,681.0,1976.5,629.5,1967.5,1193.5,1853.5,1601.5
626.jpg,1188.0,657.0,1856.5,680.5,1754.5,1196.5,1586.5,1520.5
627.jpg,891.0,726.0,1619.5,635.5,1577.5,1217.5,1493.5,1532.5
628.jpg,675.0,537.0,1385.5,389.5,1376.5,971.5,1310.5,1292.5
629.jpg,1212.0,675.0,1943.5,560.5,1979.5,1148.5,1907.5,1532.5
630.jpg,1119.0,612.0,1751.5,539.5,1745.5,1031.5,1652.5,1382.5
631.jpg,1428.0,909.0,2162.5,719.5,2201.5,1295.5,2150.5,1703.5
632.jpg,1264.0,476.0,2087.5,367.5,2131.5,1067.5,2023.5,1491.5
633.jpg,1191.0,678.0,1913.5,506.5,1943.5,1070.5,1883.5,1487.5
634.jpg,13.271,7.376,21.524,6.524,20.959,13.335,20.182,16.971
635.jpg,1197.0,699.0,1985.5,650.5,1976.5,1268.5,1943.5,1589.5
636.jpg,1379.5,812.5,2159.5,746.5,2168.5,1319.5,2162.5,1712.5
637.jpg,1164.0,576.0,1907.5,428.5,1997.5,1058.5,1937.5,1556.5
638.jpg,1263.0,636.0,2033.5,566.5,1952.5,1172.5,1856.5,1664.5
639.jpg,1377.0,840.0,2180.5,680.5,2216.5,1343.5,2114.5,1835.5
640.jpg,1239.0,693.0,2039.5,620.5,1934.5,1304.5,1790.5,1760.5
641.jpg,1215.0,714.0,2009.5,581.5,2111.5,1202.5,2054.5,1586.5
642.jpg,1206.0,726.0,2054.5,707.5,1970.5,1307.5,1859.5,1736.5
643.jpg,1107.0,696.0,1835.5,659.5,1862.5,1163.5,1781.5,1610.5
644.jpg,1209.0,720.0,1955.5,515.5,2081.5,1073.5,2015.5,1460.5
645.jpg,1401.0,996.0,2090.5,842.5,2132.5,1415.5,2075.5,1766.5
646.jpg,1784.0,1272.0,2655.5,1051.5,2711.5,1819.5,2643.5,2251.5
647.jpg,1820.0,1240.0,2743.5,1055.5,2763.5,1875.5,2687.5,2331.5
648.jpg,1239.0,687.0,2039.5,623.5,1934.5,1295.5,1790.5,1757.5
650.jpg,1077.0,576.0,1832.5,380.5,1946.5,971.5,1901.5,1418.5
651.jpg,374.0,426.0,811.5,375.5,823.5,719.5,765.5,945.5
652.jpg,1764.0,1276.0,2639.5,1075.5,2735.5,1831.5,2663.5,2295.5
653.jpg,1386.0,885.0,2099.5,818.5,2135.5,1391.5,2045.5,1748.5
654.jpg,1179.0,588.0,1862.5,473.5,1889.5,1094.5,1799.5,1571.5
655.jpg,1452.0,1160.0,2311.5,1071.5,2355.5,1779.5,2303.5,2227.5
656.jpg,1251.0,723.0,1946.5,626.5,1916.5,1253.5,1802.5,1709.5
657.jpg,1376.5,866.5,2111.5,680.5,2177.5,1322.5,2108.5,1736.5
658.jpg,1227.0,654.0,1874.5,521.5,1910.5,1004.5,1877.5,1382.5
659.jpg,1194.0,627.0,1952.5,416.5,2054.5,1019.5,2045.5,1400.5
660.jpg,1224.0,951.0,1976.5,737.5,1988.5,1319.5,1928.5,1679.5
661.jpg,1146.0,912.0,1868.5,743.5,1898.5,1310.5,1826.5,1700.5
662.jpg,1772.0,1320.0,2511.5,1099.5,2587.5,1639.5,2491.5,2067.5
663.jpg,1005.0,687.0,1697.5,575.5,1712.5,1160.5,1619.5,1556.5
664.jpg,304.0,334.0,703.5,295.5,741.5,619.5,679.5,905.5
665.jpg,951.0,675.0,1658.5,587.5,1598.5,1187.5,1481.5,1508.5
666.jpg,624.0,513.0,1328.5,341.5,1412.5,878.5,1370.5,1289.5
667.jpg,909.0,666.0,1718.5,533.5,1808.5,1133.5,1733.5,1622.5
668.jpg,498.0,423.0,1226.5,257.5,1295.5,866.5,1217.5,1304.5
669.jpg,963.0,657.0,1757.5,563.5,1808.5,1169.5,1664.5,1580.5
670.jpg,1032.0,681.0,1784.5,581.5,1769.5,1211.5,1688.5,1643.5
671.jpg,522.0,356.0,1233.5,239.5,1197.5,801.5,1131.5,1181.5
672.jpg,753.0,507.0,1466.5,422.5,1409.5,1025.5,1298.5,1394.5
673.jpg,933.0,447.0,1622.5,302.5,1622.5,902.5,1553.5,1241.5
674.jpg,1095.0,945.0,1841.5,761.5,1850.5,1361.5,1769.5,1793.5
675.jpg,412.0,558.0,993.5,457.5,973.5,923.5,879.5,1281.5
676.jpg,1164.0,498.0,1820.5,353.5,1835.5,938.5,1787.5,1316.5
677.jpg,984.0,537.0,1757.5,347.5,1781.5,890.5,1718.5,1310.5
678.jpg,996.0,705.0,1775.5,599.5,1748.5,1193.5,1679.5,1577.5
679.jpg,1077.0,909.0,1724.5,821.5,1781.5,1364.5,1700.5,1661.5
680.jpg,448.0,348.0,855.5,245.5,875.5,587.5,831.5,799.5
681.jpg,882.0,477.0,1568.5,311.5,1649.5,893.5,1571.5,1319.5
